,ts_code,symbol,name,industry
2135,300702.SZ,300702,天宇股份,化学制药
2136,300703.SZ,300703,创源股份,文教休闲
2137,300705.SZ,300705,九典制药,化学制药
2138,300706.SZ,300706,阿石创,元器件
2139,300707.SZ,300707,威唐工业,专用机械
2140,300708.SZ,300708,聚灿光电,半导体
2141,300709.SZ,300709,精研科技,元器件
2142,300710.SZ,300710,万隆光电,通信设备
2143,300711.SZ,300711,广哈通信,通信设备
2144,300712.SZ,300712,永福股份,建筑工程
2145,300713.SZ,300713,英可瑞,电气设备
2146,300715.SZ,300715,凯伦股份,其他建材
2147,300716.SZ,300716,国立科技,塑料
2148,300717.SZ,300717,华信新材,塑料
2149,300718.SZ,300718,长盛轴承,机械基件
2150,300719.SZ,300719,安达维尔,航空
2151,300720.SZ,300720,海川智能,电器仪表
2152,300721.SZ,300721,怡达股份,化工原料
2153,300722.SZ,300722,新余国科,专用机械
2154,300723.SZ,300723,一品红,化学制药
2155,300724.SZ,300724,捷佳伟创,专用机械
2156,300725.SZ,300725,药石科技,化学制药
2157,300726.SZ,300726,宏达电子,元器件
2158,300727.SZ,300727,润禾材料,化工原料
2159,300729.SZ,300729,乐歌股份,家居用品
2160,300730.SZ,300730,科创信息,软件服务
2161,300731.SZ,300731,科创新源,橡胶
2162,300732.SZ,300732,设研院,建筑工程
2163,300733.SZ,300733,西菱动力,汽车配件
2164,300735.SZ,300735,光弘科技,通信设备
2165,300736.SZ,300736,百邦科技,通信设备
2166,300737.SZ,300737,科顺股份,其他建材
2167,300738.SZ,300738,奥飞数据,电信运营
2168,300739.SZ,300739,明阳电路,元器件
2169,300740.SZ,300740,御家汇,日用化工
2170,300741.SZ,300741,华宝股份,食品
2171,300742.SZ,300742,越博动力,汽车配件
2172,300743.SZ,300743,天地数码,IT设备
2173,300745.SZ,300745,欣锐科技,汽车配件
2174,300746.SZ,300746,汉嘉设计,建筑工程
2175,300747.SZ,300747,锐科激光,元器件
2176,300748.SZ,300748,金力永磁,元器件
2177,300749.SZ,300749,顶固集创,家居用品
2178,300750.SZ,300750,宁德时代,电气设备
2179,300751.SZ,300751,迈为股份,专用机械
2180,300752.SZ,300752,隆利科技,元器件
2181,300753.SZ,300753,爱朋医疗,医疗保健
2182,300755.SZ,300755,华致酒行,其他商业
2183,300756.SZ,300756,中山金马,专用机械
2184,300757.SZ,300757,罗博特科,专用机械
2185,300758.SZ,300758,七彩化学,染料涂料
2186,300759.SZ,300759,康龙化成,化学制药
2187,300760.SZ,300760,迈瑞医疗,医疗保健
2188,300761.SZ,300761,立华股份,农业综合
2189,300762.SZ,300762,上海瀚讯,通信设备
2190,300763.SZ,300763,锦浪科技,电气设备
2191,300765.SZ,300765,新诺威,食品
2192,300766.SZ,300766,每日互动,互联网
2193,300767.SZ,300767,震安科技,橡胶
2194,300768.SZ,300768,迪普科技,软件服务
2195,300769.SZ,300769,德方纳米,化工原料
2196,300770.SZ,300770,新媒股份,影视音像
2197,300771.SZ,300771,智莱科技,IT设备
2198,300772.SZ,300772,运达股份,电气设备
2199,300773.SZ,300773,拉卡拉,软件服务
2200,300775.SZ,300775,三角防务,航空
2201,300776.SZ,300776,帝尔激光,专用机械
2202,300777.SZ,300777,中简科技,化纤
2203,300778.SZ,300778,新城市,建筑工程
2204,300779.SZ,300779,惠城环保,环境保护
2205,300780.SZ,300780,德恩精工,机械基件
2206,300781.SZ,300781,因赛集团,广告包装
2207,300782.SZ,300782,卓胜微,元器件
2208,300783.SZ,300783,三只松鼠,食品
2209,300785.SZ,300785,值得买,互联网
2210,300786.SZ,300786,国林科技,环境保护
2211,300787.SZ,300787,海能实业,通信设备
2212,300788.SZ,300788,中信出版,出版业
2213,300789.SZ,300789,唐源电气,软件服务
2214,300790.SZ,300790,宇瞳光学,电器仪表
2215,300791.SZ,300791,仙乐健康,医疗保健
2216,300792.SZ,300792,壹网壹创,互联网
2217,300793.SZ,300793,佳禾智能,IT设备
2218,300795.SZ,300795,米奥会展,综合类
2219,300796.SZ,300796,贝斯美,化工原料
2220,300797.SZ,300797,钢研纳克,电器仪表
2221,300798.SZ,300798,锦鸡股份,染料涂料
2222,300799.SZ,300799,左江科技,软件服务
2223,300800.SZ,300800,力合科技,电器仪表
2224,300801.SZ,300801,泰和科技,化工原料
2225,300802.SZ,300802,矩子科技,IT设备
2226,300803.SZ,300803,指南针,软件服务
2227,300805.SZ,300805,电声股份,广告包装
2228,300806.SZ,300806,斯迪克,塑料
2229,300807.SZ,300807,天迈科技,软件服务
2230,300808.SZ,300808,久量股份,家用电器
2231,300809.SZ,300809,华辰装备,机床制造
2232,300810.SZ,300810,中科海讯,软件服务
2233,300811.SZ,300811,铂科新材,元器件
2234,300812.SZ,300812,易天股份,专用机械
2235,300813.SZ,300813,泰林生物,医疗保健
2236,300815.SZ,300815,玉禾田,环境保护
2237,300816.SZ,300816,艾可蓝,环境保护
2238,300817.SZ,300817,双飞股份,机械基件
2239,300818.SZ,300818,耐普矿机,专用机械
2240,300819.SZ,300819,聚杰微纤,化纤
2241,300820.SZ,300820,英杰电气,电气设备
2242,300821.SZ,300821,东岳硅材,化工原料
2243,300822.SZ,300822,贝仕达克,元器件
2244,300823.SZ,300823,建科机械,专用机械
2245,300824.SZ,300824,北鼎股份,家用电器
2246,300825.SZ,300825,阿尔特,汽车服务
2247,300826.SZ,300826,测绘股份,建筑工程
2248,300827.SZ,300827,上能电气,电气设备
2249,300828.SZ,300828,锐新科技,铝
2250,300829.SZ,300829,金丹科技,食品
2251,300830.SZ,300830,金现代,软件服务
2252,300831.SZ,300831,派瑞股份,元器件
2253,300832.SZ,300832,新产业,医疗保健
2254,300833.SZ,300833,浩洋股份,专用机械
2255,300835.SZ,300835,龙磁科技,元器件
2256,300836.SZ,300836,佰奥智能,专用机械
2257,300837.SZ,300837,浙矿股份,专用机械
2258,300838.SZ,300838,浙江力诺,电器仪表
2259,300839.SZ,300839,博汇股份,石油加工
2260,300840.SZ,300840,酷特智能,服饰
2261,300841.SZ,300841,康华生物,生物制药
2262,300842.SZ,300842,帝科股份,半导体
2263,300843.SZ,300843,胜蓝股份,元器件
2264,300845.SZ,300845,捷安高科,软件服务
2265,300846.SZ,300846,首都在线,软件服务
2266,300847.SZ,300847,中船汉光,化工原料
2267,300848.SZ,300848,美瑞新材,化工原料
2268,300849.SZ,300849,锦盛新材,塑料
2269,300850.SZ,300850,新强联,机械基件
2270,300851.SZ,300851,交大思诺,软件服务
2271,300852.SZ,300852,四会富仕,元器件
2272,300853.SZ,300853,申昊科技,机械基件
2273,300855.SZ,300855,图南股份,钢加工
2274,300856.SZ,300856,科思股份,化工原料
2275,300857.SZ,300857,协创数据,IT设备
2276,300858.SZ,300858,科拓生物,食品
2277,300859.SZ,300859,西域旅游,旅游服务
2278,300860.SZ,300860,锋尚文化,文教休闲
2279,300861.SZ,300861,美畅股份,矿物制品
2280,300862.SZ,300862,蓝盾光电,电器仪表
2281,300863.SZ,300863,卡倍亿,汽车配件
2282,300864.SZ,300864,南大环境,环境保护
2283,300865.SZ,300865,大宏立,专用机械
2284,300866.SZ,300866,安克创新,元器件
2285,300867.SZ,300867,圣元环保,环境保护
2286,300868.SZ,300868,杰美特,通信设备
2287,300869.SZ,300869,康泰医学,医疗保健
2288,300870.SZ,300870,欧陆通,元器件
2289,300871.SZ,300871,回盛生物,农业综合
2290,300872.SZ,300872,天阳科技,软件服务
2291,300873.SZ,300873,海晨股份,仓储物流
2292,300875.SZ,300875,捷强装备,专用机械
2293,300876.SZ,300876,蒙泰高新,化纤
2294,300877.SZ,300877,金春股份,纺织
2295,300878.SZ,300878,维康药业,中成药
2296,300879.SZ,300879,大叶股份,农用机械
2297,300880.SZ,300880,迦南智能,电器仪表
2298,300881.SZ,300881,盛德鑫泰,钢加工
2299,300882.SZ,300882,万胜智能,电器仪表
2300,300883.SZ,300883,龙利得,造纸
2301,300884.SZ,300884,狄耐克,通信设备
2302,300885.SZ,300885,海昌新材,机械基件
2303,300886.SZ,300886,华业香料,化工原料
2304,300887.SZ,300887,谱尼测试,综合类
2305,300888.SZ,300888,稳健医疗,医疗保健
2306,300889.SZ,300889,爱克股份,电气设备
2307,300890.SZ,300890,翔丰华,矿物制品
2308,300891.SZ,300891,惠云钛业,化工原料
2309,300892.SZ,300892,品渥食品,乳制品
2310,300893.SZ,300893,松原股份,汽车配件
2311,300894.SZ,300894,火星人,家用电器
2312,300895.SZ,300895,铜牛信息,软件服务
2313,300896.SZ,300896,爱美客,医疗保健
2314,300897.SZ,300897,山科智能,电器仪表
2315,300898.SZ,300898,熊猫乳品,乳制品
2316,300899.SZ,300899,上海凯鑫,环境保护
2317,300900.SZ,300900,广联航空,航空
2318,300901.SZ,300901,中胤时尚,服饰
2319,300902.SZ,300902,国安达,专用机械
2320,300903.SZ,300903,科翔股份,元器件
2321,300905.SZ,300905,宝丽迪,塑料
2322,300906.SZ,300906,日月明,专用机械
2323,300907.SZ,300907,康平科技,电气设备
2324,300908.SZ,300908,仲景食品,食品
2325,300909.SZ,300909,汇创达,元器件
2326,300910.SZ,300910,瑞丰新材,化工原料
2327,300911.SZ,300911,亿田智能,家用电器
2328,300912.SZ,300912,凯龙高科,环境保护
2329,300913.SZ,300913,兆龙互连,电气设备
2330,300915.SZ,300915,海融科技,食品
2331,300916.SZ,300916,朗特智能,元器件
2332,300917.SZ,300917,特发服务,房产服务
2333,300918.SZ,300918,南山智尚,纺织
2334,300919.SZ,300919,中伟股份,化工原料
2335,300920.SZ,300920,润阳科技,塑料
2336,300921.SZ,300921,南凌科技,互联网
2337,300922.SZ,300922,天秦装备,机械基件
2338,300923.SZ,300923,研奥股份,运输设备
2339,300925.SZ,300925,法本信息,软件服务
2340,300926.SZ,300926,博俊科技,汽车配件
2341,300927.SZ,300927,江天化学,化工原料
2342,300928.SZ,300928,华安鑫创,汽车服务
2343,300999.SZ,300999,金龙鱼,食品
2344,600000.SH,600000,浦发银行,银行
2345,600004.SH,600004,白云机场,机场
2346,600006.SH,600006,东风汽车,汽车整车
2347,600007.SH,600007,中国国贸,园区开发
2348,600008.SH,600008,首创股份,环境保护
2349,600009.SH,600009,上海机场,机场
2350,600010.SH,600010,包钢股份,普钢
2351,600011.SH,600011,华能国际,火力发电
2352,600012.SH,600012,皖通高速,路桥
2353,600015.SH,600015,华夏银行,银行
2354,600016.SH,600016,民生银行,银行
2355,600017.SH,600017,日照港,港口
2356,600018.SH,600018,上港集团,港口
2357,600019.SH,600019,宝钢股份,普钢
2358,600020.SH,600020,中原高速,路桥
2359,600021.SH,600021,上海电力,火力发电
2360,600022.SH,600022,山东钢铁,普钢
2361,600023.SH,600023,浙能电力,火力发电
2362,600025.SH,600025,华能水电,水力发电
2363,600026.SH,600026,中远海能,水运
2364,600027.SH,600027,华电国际,火力发电
2365,600028.SH,600028,中国石化,石油加工
2366,600029.SH,600029,南方航空,空运
2367,600030.SH,600030,中信证券,证券
2368,600031.SH,600031,三一重工,工程机械
2369,600033.SH,600033,福建高速,路桥
2370,600035.SH,600035,楚天高速,路桥
2371,600036.SH,600036,招商银行,银行
2372,600037.SH,600037,歌华有线,影视音像
2373,600038.SH,600038,中直股份,航空
2374,600039.SH,600039,四川路桥,建筑工程
2375,600048.SH,600048,保利地产,全国地产
2376,600050.SH,600050,中国联通,电信运营
2377,600051.SH,600051,宁波联合,综合类
2378,600052.SH,600052,浙江广厦,影视音像
2379,600053.SH,600053,九鼎投资,多元金融
2380,600054.SH,600054,黄山旅游,旅游景点
2381,600055.SH,600055,万东医疗,医疗保健
2382,600056.SH,600056,中国医药,医药商业
2383,600057.SH,600057,厦门象屿,仓储物流
2384,600058.SH,600058,五矿发展,商贸代理
2385,600059.SH,600059,古越龙山,红黄酒
2386,600060.SH,600060,海信视像,家用电器
2387,600061.SH,600061,国投资本,证券
2388,600062.SH,600062,华润双鹤,化学制药
2389,600063.SH,600063,皖维高新,化纤
2390,600064.SH,600064,南京高科,园区开发
2391,600066.SH,600066,宇通客车,汽车整车
2392,600067.SH,600067,冠城大通,全国地产
2393,600068.SH,600068,葛洲坝,建筑工程
2394,600070.SH,600070,浙江富润,互联网
2395,600071.SH,600071,凤凰光学,元器件
2396,600072.SH,600072,中船科技,船舶
2397,600073.SH,600073,上海梅林,食品
2398,600075.SH,600075,新疆天业,化工原料
2399,600076.SH,600076,康欣新材,其他建材
2400,600077.SH,600077,宋都股份,全国地产
2401,600078.SH,600078,澄星股份,化工原料
2402,600079.SH,600079,人福医药,化学制药
2403,600080.SH,600080,ST金花,中成药
2404,600081.SH,600081,东风科技,汽车配件
2405,600082.SH,600082,海泰发展,园区开发
2406,600083.SH,600083,*ST博信,综合类
2407,600084.SH,600084,ST中葡,红黄酒
2408,600085.SH,600085,同仁堂,中成药
2409,600086.SH,600086,*ST金钰,服饰
2410,600088.SH,600088,中视传媒,影视音像
2411,600089.SH,600089,特变电工,电气设备
2412,600090.SH,600090,*ST济堂,医药商业
2413,600091.SH,600091,ST明科,化工原料
2414,600093.SH,600093,易见股份,仓储物流
2415,600094.SH,600094,大名城,区域地产
2416,600095.SH,600095,湘财股份,证券
2417,600096.SH,600096,云天化,农药化肥
2418,600097.SH,600097,开创国际,渔业
2419,600098.SH,600098,广州发展,火力发电
2420,600099.SH,600099,林海股份,摩托车
2421,600100.SH,600100,同方股份,IT设备
2422,600101.SH,600101,明星电力,水力发电
2423,600103.SH,600103,青山纸业,造纸
2424,600104.SH,600104,上汽集团,汽车整车
2425,600105.SH,600105,永鼎股份,通信设备
2426,600106.SH,600106,重庆路桥,路桥
2427,600107.SH,600107,美尔雅,服饰
2428,600108.SH,600108,亚盛集团,农业综合
2429,600109.SH,600109,国金证券,证券
2430,600110.SH,600110,诺德股份,电气设备
2431,600111.SH,600111,北方稀土,小金属
2432,600112.SH,600112,ST天成,电气设备
2433,600113.SH,600113,浙江东日,区域地产
2434,600114.SH,600114,东睦股份,机械基件
2435,600115.SH,600115,东方航空,空运
2436,600116.SH,600116,三峡水利,水力发电
2437,600117.SH,600117,西宁特钢,特种钢
2438,600118.SH,600118,中国卫星,航空
2439,600119.SH,600119,ST长投,仓储物流
2440,600120.SH,600120,浙江东方,多元金融
2441,600121.SH,600121,郑州煤电,煤炭开采
2442,600122.SH,600122,*ST宏图,其他商业
2443,600123.SH,600123,兰花科创,煤炭开采
2444,600125.SH,600125,铁龙物流,铁路
2445,600126.SH,600126,杭钢股份,普钢
2446,600127.SH,600127,金健米业,农业综合
2447,600128.SH,600128,弘业股份,商贸代理
2448,600129.SH,600129,太极集团,中成药
2449,600130.SH,600130,波导股份,通信设备
2450,600131.SH,600131,国网信通,通信设备
2451,600132.SH,600132,重庆啤酒,啤酒
2452,600133.SH,600133,东湖高新,园区开发
2453,600135.SH,600135,乐凯胶片,化工原料
2454,600136.SH,600136,当代文体,影视音像
2455,600137.SH,600137,浪莎股份,服饰
2456,600138.SH,600138,中青旅,旅游服务
2457,600139.SH,600139,西部资源,综合类
2458,600141.SH,600141,兴发集团,化工原料
2459,600143.SH,600143,金发科技,塑料
2460,600145.SH,600145,*ST新亿,陶瓷
2461,600146.SH,600146,*ST环球,服饰
2462,600148.SH,600148,长春一东,汽车配件
2463,600149.SH,600149,ST坊展,综合类
2464,600150.SH,600150,中国船舶,船舶
2465,600151.SH,600151,航天机电,汽车配件
2466,600152.SH,600152,维科技术,电气设备
2467,600153.SH,600153,建发股份,商贸代理
2468,600155.SH,600155,华创阳安,证券
2469,600156.SH,600156,华升股份,纺织
2470,600157.SH,600157,*ST永泰,火力发电
2471,600158.SH,600158,中体产业,文教休闲
2472,600159.SH,600159,大龙地产,区域地产
2473,600160.SH,600160,巨化股份,化工原料
2474,600161.SH,600161,天坛生物,生物制药
2475,600162.SH,600162,香江控股,全国地产
2476,600163.SH,600163,中闽能源,新型电力
2477,600165.SH,600165,新日恒力,化工原料
2478,600166.SH,600166,福田汽车,汽车整车
2479,600167.SH,600167,联美控股,供气供热
2480,600168.SH,600168,武汉控股,水务
2481,600169.SH,600169,太原重工,工程机械
2482,600170.SH,600170,上海建工,建筑工程
2483,600171.SH,600171,上海贝岭,半导体
2484,600172.SH,600172,黄河旋风,矿物制品
2485,600173.SH,600173,卧龙地产,全国地产
2486,600176.SH,600176,中国巨石,玻璃
2487,600177.SH,600177,雅戈尔,服饰
2488,600178.SH,600178,东安动力,汽车配件
2489,600179.SH,600179,*ST安通,仓储物流
2490,600180.SH,600180,瑞茂通,仓储物流
2491,600182.SH,600182,S佳通,汽车配件
2492,600183.SH,600183,生益科技,元器件
2493,600184.SH,600184,光电股份,专用机械
2494,600185.SH,600185,格力地产,区域地产
2495,600186.SH,600186,莲花健康,食品
2496,600187.SH,600187,国中水务,水务
2497,600188.SH,600188,兖州煤业,煤炭开采
2498,600189.SH,600189,泉阳泉,软饮料
2499,600190.SH,600190,锦州港,港口
2500,600191.SH,600191,华资实业,食品
2501,600192.SH,600192,长城电工,电气设备
2502,600193.SH,600193,ST创兴,装修装饰
2503,600195.SH,600195,中牧股份,饲料
2504,600196.SH,600196,复星医药,化学制药
2505,600197.SH,600197,伊力特,白酒
2506,600198.SH,600198,大唐电信,通信设备
2507,600199.SH,600199,金种子酒,白酒
2508,600200.SH,600200,江苏吴中,化学制药
2509,600201.SH,600201,生物股份,农业综合
2510,600202.SH,600202,哈空调,电气设备
2511,600203.SH,600203,福日电子,元器件
2512,600206.SH,600206,有研新材,半导体
2513,600207.SH,600207,安彩高科,供气供热
2514,600208.SH,600208,新湖中宝,全国地产
2515,600209.SH,600209,ST罗顿,综合类
2516,600210.SH,600210,紫江企业,广告包装
2517,600211.SH,600211,西藏药业,中成药
2518,600212.SH,600212,*ST江泉,综合类
2519,600213.SH,600213,亚星客车,汽车整车
2520,600215.SH,600215,*ST经开,园区开发
2521,600216.SH,600216,浙江医药,化学制药
2522,600217.SH,600217,中再资环,环境保护
2523,600218.SH,600218,全柴动力,农用机械
2524,600219.SH,600219,南山铝业,铝
2525,600220.SH,600220,江苏阳光,纺织
2526,600221.SH,600221,海航控股,空运
2527,600222.SH,600222,太龙药业,中成药
2528,600223.SH,600223,鲁商发展,区域地产
2529,600225.SH,600225,*ST松江,区域地产
2530,600226.SH,600226,*ST瀚叶,互联网
2531,600227.SH,600227,圣济堂,化学制药
2532,600228.SH,600228,ST昌九,化工原料
2533,600229.SH,600229,城市传媒,出版业
2534,600230.SH,600230,沧州大化,农药化肥
2535,600231.SH,600231,凌钢股份,普钢
2536,600232.SH,600232,金鹰股份,纺织
2537,600233.SH,600233,圆通速递,仓储物流
2538,600234.SH,600234,ST山水,综合类
2539,600235.SH,600235,民丰特纸,造纸
2540,600236.SH,600236,桂冠电力,水力发电
2541,600237.SH,600237,铜峰电子,元器件
2542,600238.SH,600238,ST椰岛,红黄酒
2543,600239.SH,600239,云南城投,区域地产
2544,600241.SH,600241,*ST时万,商贸代理
2545,600242.SH,600242,*ST中昌,软件服务
2546,600243.SH,600243,*ST海华,机床制造
2547,600246.SH,600246,万通发展,区域地产
2548,600247.SH,600247,*ST成城,商贸代理
2549,600248.SH,600248,延长化建,建筑工程
2550,600249.SH,600249,两面针,日用化工
2551,600250.SH,600250,南纺股份,商贸代理
2552,600251.SH,600251,冠农股份,农业综合
2553,600252.SH,600252,中恒集团,中成药
2554,600255.SH,600255,*ST鑫科,铜
2555,600256.SH,600256,广汇能源,石油开采
2556,600257.SH,600257,大湖股份,渔业
2557,600258.SH,600258,首旅酒店,酒店餐饮
2558,600259.SH,600259,广晟有色,小金属
2559,600260.SH,600260,凯乐科技,通信设备
2560,600261.SH,600261,阳光照明,家用电器
2561,600262.SH,600262,北方股份,汽车整车
2562,600265.SH,600265,ST景谷,林业
2563,600266.SH,600266,城建发展,区域地产
2564,600267.SH,600267,海正药业,化学制药
2565,600268.SH,600268,国电南自,电气设备
2566,600269.SH,600269,赣粤高速,路桥
2567,600271.SH,600271,航天信息,IT设备
2568,600272.SH,600272,开开实业,医药商业
2569,600273.SH,600273,嘉化能源,化工原料
2570,600275.SH,600275,ST昌鱼,农业综合
2571,600276.SH,600276,恒瑞医药,化学制药
2572,600277.SH,600277,亿利洁能,化工原料
2573,600278.SH,600278,东方创业,商贸代理
2574,600279.SH,600279,重庆港九,港口
2575,600280.SH,600280,*ST中商,百货
2576,600281.SH,600281,太化股份,综合类
2577,600282.SH,600282,南钢股份,普钢
2578,600283.SH,600283,钱江水利,水务
2579,600284.SH,600284,浦东建设,建筑工程
2580,600285.SH,600285,羚锐制药,中成药
2581,600287.SH,600287,江苏舜天,商贸代理
2582,600288.SH,600288,大恒科技,软件服务
2583,600289.SH,600289,*ST信通,软件服务
2584,600290.SH,600290,*ST华仪,电气设备
2585,600291.SH,600291,西水股份,保险
2586,600292.SH,600292,远达环保,环境保护
2587,600293.SH,600293,三峡新材,互联网
2588,600295.SH,600295,鄂尔多斯,小金属
2589,600297.SH,600297,广汇汽车,汽车服务
2590,600298.SH,600298,安琪酵母,食品
2591,600299.SH,600299,安迪苏,化学制药
2592,600300.SH,600300,维维股份,软饮料
2593,600301.SH,600301,ST南化,商贸代理
2594,600302.SH,600302,标准股份,纺织机械
2595,600303.SH,600303,曙光股份,汽车整车
2596,600305.SH,600305,恒顺醋业,食品
2597,600306.SH,600306,*ST商城,百货
2598,600307.SH,600307,酒钢宏兴,普钢
2599,600308.SH,600308,华泰股份,造纸
2600,600309.SH,600309,万华化学,化工原料
2601,600310.SH,600310,桂东电力,水力发电
2602,600311.SH,600311,*ST荣华,黄金
2603,600312.SH,600312,平高电气,电气设备
2604,600313.SH,600313,农发种业,种植业
2605,600315.SH,600315,上海家化,日用化工
2606,600316.SH,600316,洪都航空,航空
2607,600317.SH,600317,营口港,港口
2608,600318.SH,600318,新力金融,多元金融
2609,600319.SH,600319,ST亚星,化工原料
2610,600320.SH,600320,振华重工,工程机械
2611,600321.SH,600321,正源股份,其他建材
2612,600322.SH,600322,天房发展,区域地产
2613,600323.SH,600323,瀚蓝环境,水务
2614,600325.SH,600325,华发股份,区域地产
2615,600326.SH,600326,西藏天路,水泥
2616,600327.SH,600327,大东方,汽车服务
2617,600328.SH,600328,中盐化工,化工原料
2618,600329.SH,600329,中新药业,中成药
2619,600330.SH,600330,天通股份,元器件
2620,600331.SH,600331,宏达股份,铅锌
2621,600332.SH,600332,白云山,中成药
2622,600333.SH,600333,长春燃气,供气供热
2623,600335.SH,600335,国机汽车,汽车配件
2624,600336.SH,600336,澳柯玛,家用电器
2625,600337.SH,600337,美克家居,家居用品
2626,600338.SH,600338,西藏珠峰,铅锌
2627,600339.SH,600339,中油工程,石油加工
2628,600340.SH,600340,华夏幸福,区域地产
2629,600343.SH,600343,航天动力,航空
2630,600345.SH,600345,长江通信,通信设备
2631,600346.SH,600346,恒力石化,化纤
2632,600348.SH,600348,阳泉煤业,煤炭开采
2633,600350.SH,600350,山东高速,路桥
2634,600351.SH,600351,亚宝药业,中成药
2635,600352.SH,600352,浙江龙盛,染料涂料
2636,600353.SH,600353,旭光电子,元器件
2637,600354.SH,600354,*ST敦种,种植业
2638,600355.SH,600355,精伦电子,元器件
2639,600356.SH,600356,恒丰纸业,造纸
2640,600358.SH,600358,*ST联合,旅游服务
2641,600359.SH,600359,新农开发,农业综合
2642,600360.SH,600360,华微电子,半导体
2643,600361.SH,600361,华联综超,超市连锁
2644,600362.SH,600362,江西铜业,铜
2645,600363.SH,600363,联创光电,元器件
2646,600365.SH,600365,ST通葡,红黄酒
2647,600366.SH,600366,宁波韵升,矿物制品
2648,600367.SH,600367,红星发展,化工原料
2649,600368.SH,600368,五洲交通,路桥
2650,600369.SH,600369,西南证券,证券
2651,600370.SH,600370,三房巷,纺织
2652,600371.SH,600371,万向德农,种植业
2653,600372.SH,600372,中航电子,航空
2654,600373.SH,600373,中文传媒,出版业
2655,600375.SH,600375,汉马科技,汽车整车
2656,600376.SH,600376,首开股份,区域地产
2657,600377.SH,600377,宁沪高速,路桥
2658,600378.SH,600378,昊华科技,化工原料
2659,600379.SH,600379,宝光股份,电气设备
2660,600380.SH,600380,健康元,化学制药
2661,600381.SH,600381,青海春天,医疗保健
2662,600382.SH,600382,广东明珠,商贸代理
2663,600383.SH,600383,金地集团,全国地产
2664,600385.SH,600385,ST金泰,黄金
2665,600386.SH,600386,北巴传媒,汽车服务
2666,600387.SH,600387,海越能源,石油贸易
2667,600388.SH,600388,龙净环保,环境保护
2668,600389.SH,600389,江山股份,农药化肥
2669,600390.SH,600390,五矿资本,多元金融
2670,600391.SH,600391,航发科技,航空
2671,600392.SH,600392,盛和资源,小金属
2672,600393.SH,600393,粤泰股份,全国地产
2673,600395.SH,600395,盘江股份,煤炭开采
2674,600396.SH,600396,金山股份,火力发电
2675,600397.SH,600397,安源煤业,煤炭开采
2676,600398.SH,600398,海澜之家,服饰
2677,600399.SH,600399,ST抚钢,特种钢
2678,600400.SH,600400,红豆股份,服饰
2679,600403.SH,600403,大有能源,煤炭开采
2680,600405.SH,600405,动力源,电气设备
2681,600406.SH,600406,国电南瑞,电气设备
2682,600408.SH,600408,ST安泰,焦炭加工
2683,600409.SH,600409,三友化工,化工原料
2684,600410.SH,600410,华胜天成,软件服务
2685,600415.SH,600415,小商品城,商品城
2686,600416.SH,600416,*ST湘电,电气设备
2687,600418.SH,600418,江淮汽车,汽车整车
2688,600419.SH,600419,天润乳业,乳制品
2689,600420.SH,600420,现代制药,化学制药
2690,600421.SH,600421,ST华嵘,综合类
2691,600422.SH,600422,昆药集团,中成药
2692,600423.SH,600423,ST柳化,农药化肥
2693,600425.SH,600425,青松建化,水泥
2694,600426.SH,600426,华鲁恒升,农药化肥
2695,600428.SH,600428,中远海特,水运
2696,600429.SH,600429,三元股份,乳制品
2697,600433.SH,600433,冠豪高新,造纸
2698,600435.SH,600435,北方导航,专用机械
2699,600436.SH,600436,片仔癀,中成药
2700,600438.SH,600438,通威股份,饲料
2701,600439.SH,600439,瑞贝卡,服饰
2702,600444.SH,600444,国机通用,专用机械
2703,600446.SH,600446,金证股份,软件服务
2704,600448.SH,600448,华纺股份,纺织
2705,600449.SH,600449,宁夏建材,水泥
2706,600452.SH,600452,涪陵电力,水力发电
2707,600455.SH,600455,博通股份,文教休闲
2708,600456.SH,600456,宝钛股份,小金属
2709,600458.SH,600458,时代新材,塑料
2710,600459.SH,600459,贵研铂业,小金属
2711,600460.SH,600460,士兰微,半导体
2712,600461.SH,600461,洪城水业,水务
2713,600462.SH,600462,*ST九有,广告包装
2714,600463.SH,600463,空港股份,园区开发
2715,600466.SH,600466,蓝光发展,区域地产
2716,600467.SH,600467,好当家,渔业
2717,600468.SH,600468,百利电气,电气设备
2718,600469.SH,600469,风神股份,汽车配件
2719,600470.SH,600470,*ST六化,农药化肥
2720,600475.SH,600475,华光环能,环境保护
2721,600476.SH,600476,湘邮科技,软件服务
2722,600477.SH,600477,杭萧钢构,钢加工
2723,600478.SH,600478,科力远,元器件
2724,600479.SH,600479,千金药业,中成药
2725,600480.SH,600480,凌云股份,汽车配件
2726,600481.SH,600481,双良节能,环境保护
2727,600482.SH,600482,中国动力,电气设备
2728,600483.SH,600483,福能股份,火力发电
2729,600486.SH,600486,扬农化工,农药化肥
2730,600487.SH,600487,亨通光电,通信设备
2731,600488.SH,600488,天药股份,化学制药
2732,600489.SH,600489,中金黄金,黄金
2733,600490.SH,600490,鹏欣资源,铜
2734,600491.SH,600491,龙元建设,建筑工程
2735,600493.SH,600493,凤竹纺织,纺织
2736,600495.SH,600495,晋西车轴,运输设备
2737,600496.SH,600496,精工钢构,钢加工
2738,600497.SH,600497,驰宏锌锗,铅锌
2739,600498.SH,600498,烽火通信,通信设备
2740,600499.SH,600499,科达制造,专用机械
2741,600500.SH,600500,中化国际,商贸代理
